release_date,title,website_title,cleaned_website_title,final_title
2010-08-06,the_other_guys,https://www.rottentomatoes.com/m/the_other_guys,other_guys,other_guys
1996-06-21,eraser,eraser,eraser,eraser
2012-12-25,django_unchained,django_unchained,django_unchained,django_unchained
1996-06-21,the_hunchback_of_notre_dame,https://www.rottentomatoes.com/m/the_hunchback_of_notre_dame,1073037-hunchback_of_notre_dame,1073037-hunchback_of_notre_dame
2000-12-09,the_emperors_new_groove,https://www.rottentomatoes.com/m/the_emperors_new_groove,emperors_new_groove,emperors_new_groove
2012-08-08,the_expendables_2,the_expendables_2,the_expendables_2,the_expendables_2
2004-11-19,national_treasure,national_treasure,national_treasure,national_treasure
2006-12-14,eragon,eragon,eragon,eragon
2009-10-16,where_the_wild_things_are,where_the_wild_things_are,where_the_wild_things_are,where_the_wild_things_are
2013-05-15,epic,epic,epic,epic
2010-12-08,the_tourist,https://www.rottentomatoes.com/m/the_tourist,tourist,tourist
1999-11-24,end_of_days,end_of_days,end_of_days,end_of_days
2006-12-07,blood_diamond,blood_diamond,blood_diamond,blood_diamond
2013-12-25,the_wolf_of_wall_street,the_wolf_of_wall_street,the_wolf_of_wall_street,the_wolf_of_wall_street
1995-05-31,batman_forever,batman_forever,batman_forever,batman_forever
1997-11-06,starship_troopers,starship_troopers,starship_troopers,starship_troopers
2012-10-26,cloud_atlas,cloud_atlas,cloud_atlas,cloud_atlas
2010-07-10,legend_of_the_guardians_the_owls_of_gahoole,https://www.rottentomatoes.com/m/legend_of_the_guardians_the_owls_of_gahoole,legend_of_the_guardians,legend_of_the_guardians
2004-07-22,catwoman,catwoman,catwoman,catwoman
2014-07-23,hercules,hercules,hercules,hercules
2002-11-26,treasure_planet,treasure_planet,treasure_planet,treasure_planet
2009-06-05,land_of_the_lost,https://www.rottentomatoes.com/m/land_of_the_lost,10009083-land_of_the_lost,10009083-land_of_the_lost
2014-08-04,the_expendables_3,the_expendables_3,the_expendables_3,the_expendables_3
2015-12-03,point_break,point_break,point_break,point_break
2005-02-18,son_of_the_mask,son_of_the_mask,son_of_the_mask,son_of_the_mask
2015-11-20,in_the_heart_of_the_sea,in_the_heart_of_the_sea,in_the_heart_of_the_sea,in_the_heart_of_the_sea
2002-08-15,the_adventures_of_pluto_nash,the_adventures_of_pluto_nash,the_adventures_of_pluto_nash,the_adventures_of_pluto_nash
2010-03-11,green_zone,https://www.rottentomatoes.com/m/green_zone,1202804-green_zone,1202804-green_zone
2015-11-05,the_peanuts_movie,the_peanuts_movie,the_peanuts_movie,the_peanuts_movie
1997-09-08,the_spanish_prisoner,https://www.rottentomatoes.com/m/the_spanish_prisoner,spanish_prisoner,spanish_prisoner
2001-04-28,the_mummy_returns,https://www.rottentomatoes.com/m/the_mummy_returns,mummy_returns,mummy_returns
2002-12-14,gangs_of_new_york,gangs_of_new_york,gangs_of_new_york,gangs_of_new_york
2007-06-08,surfs_up,surfs_up,surfs_up,surfs_up
2004-06-10,the_stepford_wives,https://www.rottentomatoes.com/m/the_stepford_wives,stepford_wives,stepford_wives
2001-12-28,black_hawk_down,black_hawk_down,black_hawk_down,black_hawk_down
2012-08-09,the_campaign,the_campaign,the_campaign,the_campaign
1997-05-07,the_fifth_element,the_fifth_element,the_fifth_element,the_fifth_element
2010-05-26,sex_and_the_city_2,sex_and_the_city_2,sex_and_the_city_2,sex_and_the_city_2
2000-03-31,the_road_to_el_dorado,https://www.rottentomatoes.com/m/the_road_to_el_dorado,road_to_el_dorado,road_to_el_dorado
2012-06-26,ice_age_continental_drift,ice_age_continental_drift,ice_age_continental_drift,ice_age_continental_drift
2015-03-12,cinderella,cinderella,cinderella,cinderella
2009-12-26,the_lovely_bones,https://www.rottentomatoes.com/m/the_lovely_bones,1189344-lovely_bones,1189344-lovely_bones
2003-05-30,finding_nemo,finding_nemo,finding_nemo,finding_nemo
2003-12-01,the_lord_of_the_rings_the_return_of_the_king,the_lord_of_the_rings_the_return_of_the_king,the_lord_of_the_rings_the_return_of_the_king,the_lord_of_the_rings_the_return_of_the_king
2002-12-18,the_lord_of_the_rings_the_two_towers,the_lord_of_the_rings_the_two_towers,the_lord_of_the_rings_the_two_towers,the_lord_of_the_rings_the_two_towers
2014-12-12,seventh_son,seventh_son,seventh_son,seventh_son
2001-06-11,lara_croft_tomb_raider,lara_croft_tomb_raider,lara_croft_tomb_raider,lara_croft_tomb_raider
2014-04-16,transcendence,https://www.rottentomatoes.com/m/transcendence,transcendence_2014,transcendence_2014
2001-07-18,jurassic_park_iii,jurassic_park_iii,jurassic_park_iii,jurassic_park_iii
2011-08-03,rise_of_the_planet_of_the_apes,rise_of_the_planet_of_the_apes,rise_of_the_planet_of_the_apes,rise_of_the_planet_of_the_apes
2008-02-14,the_spiderwick_chronicles,https://www.rottentomatoes.com/m/the_spiderwick_chronicles,spiderwick_chronicles,spiderwick_chronicles
2013-02-06,a_good_day_to_die_hard,a_good_day_to_die_hard,a_good_day_to_die_hard,a_good_day_to_die_hard
2004-04-07,the_alamo,https://www.rottentomatoes.com/m/the_alamo,alamo,alamo
2004-11-05,the_incredibles,https://www.rottentomatoes.com/m/the_incredibles,incredibles,incredibles
1995-12-22,cutthroat_island,cutthroat_island,cutthroat_island,cutthroat_island
2010-02-01,percy_jackson__the_olympians_the_lightning_thief,https://www.rottentomatoes.com/m/percy_jackson__the_olympians_the_lightning_thief,percy_jackson_and_the_olympians_the_lightning_thief,percy_jackson_and_the_olympians_the_lightning_thief
1997-07-02,men_in_black,men_in_black,men_in_black,men_in_black
1999-10-30,toy_story_2,toy_story_2,toy_story_2,toy_story_2
2010-11-04,unstoppable,unstoppable,unstoppable,unstoppable
2001-08-03,rush_hour_2,rush_hour_2,rush_hour_2,rush_hour_2
2000-07-21,what_lies_beneath,what_lies_beneath,what_lies_beneath,what_lies_beneath
2009-09-17,cloudy_with_a_chance_of_meatballs,https://www.rottentomatoes.com/m/cloudy_with_a_chance_of_meatballs,1196077-cloudy_with_a_chance_of_meatballs,1196077-cloudy_with_a_chance_of_meatballs
2009-06-29,ice_age_dawn_of_the_dinosaurs,https://www.rottentomatoes.com/m/ice_age_dawn_of_the_dinosaurs,1194515-ice_age_dawn_of_the_dinosaurs,1194515-ice_age_dawn_of_the_dinosaurs
2013-12-18,the_secret_life_of_walter_mitty,the_secret_life_of_walter_mitty,the_secret_life_of_walter_mitty,the_secret_life_of_walter_mitty
2000-11-02,charlies_angels,charlies_angels,charlies_angels,charlies_angels
2006-10-05,the_departed,the_departed,the_departed,the_departed
1998-06-18,mulan,mulan,mulan,mulan
2008-08-09,tropic_thunder,tropic_thunder,tropic_thunder,tropic_thunder
2011-12-14,the_girl_with_the_dragon_tattoo,the_girl_with_the_dragon_tattoo,the_girl_with_the_dragon_tattoo,the_girl_with_the_dragon_tattoo
1995-05-19,die_hard_with_a_vengeance,die_hard_with_a_vengeance,die_hard_with_a_vengeance,die_hard_with_a_vengeance
2009-12-23,sherlock_holmes,https://www.rottentomatoes.com/m/sherlock_holmes,sherlock_holmes_2009,sherlock_holmes_2009
2016-08-17,ben_hur,https://www.rottentomatoes.com/m/ben_hur,benhur,benhur
2001-06-02,atlantis_the_lost_empire,atlantis_the_lost_empire,atlantis_the_lost_empire,atlantis_the_lost_empire
2015-12-17,alvin_and_the_chipmunks_the_road_chip,alvin_and_the_chipmunks_the_road_chip,alvin_and_the_chipmunks_the_road_chip,alvin_and_the_chipmunks_the_road_chip
2008-12-25,valkyrie,valkyrie,valkyrie,valkyrie
2008-06-05,you_dont_mess_with_the_zohan,you_dont_mess_with_the_zohan,you_dont_mess_with_the_zohan,you_dont_mess_with_the_zohan
2015-07-16,pixels,pixels,pixels,pixels
2001-06-29,ai_artificial_intelligence,ai_artificial_intelligence,ai_artificial_intelligence,ai_artificial_intelligence
2003-11-25,the_haunted_mansion,https://www.rottentomatoes.com/m/the_haunted_mansion,haunted_mansion,haunted_mansion
1997-07-11,contact,contact,contact,contact
2000-08-04,hollow_man,hollow_man,hollow_man,hollow_man
2005-04-08,the_interpreter,the_interpreter,the_interpreter,the_interpreter
2013-08-07,percy_jackson_sea_of_monsters,percy_jackson_sea_of_monsters,percy_jackson_sea_of_monsters,percy_jackson_sea_of_monsters
2003-07-21,lara_croft_tomb_raider_the_cradle_of_life,lara_croft_tomb_raider_the_cradle_of_life,lara_croft_tomb_raider_the_cradle_of_life,lara_croft_tomb_raider_the_cradle_of_life
2016-06-02,now_you_see_me_2,now_you_see_me_2,now_you_see_me_2,now_you_see_me_2
1997-04-03,the_saint,https://www.rottentomatoes.com/m/the_saint,saint,saint
2001-11-18,spy_game,spy_game,spy_game,spy_game
2000-03-10,mission_to_mars,mission_to_mars,mission_to_mars,mission_to_mars
2011-04-03,rio,rio,rio,rio
1999-12-17,bicentennial_man,bicentennial_man,bicentennial_man,bicentennial_man
1997-04-25,volcano,volcano,volcano,volcano
1997-03-12,the_devils_own,https://www.rottentomatoes.com/m/the_devils_own,devils_own,devils_own
2002-07-19,k_19_the_widowmaker,https://www.rottentomatoes.com/m/k_19_the_widowmaker,k19_the_widowmaker,k19_the_widowmaker
1982-04-02,conan_the_barbarian,conan_the_barbarian,conan_the_barbarian,conan_the_barbarian
2005-06-02,cinderella_man,cinderella_man,cinderella_man,cinderella_man
2010-11-24,the_nutcracker_the_untold_story,https://www.rottentomatoes.com/m/the_nutcracker_the_untold_story,the_nutcracker_in_3d,the_nutcracker_in_3d
2003-07-22,seabiscuit,seabiscuit,seabiscuit,seabiscuit
1996-05-10,twister,https://www.rottentomatoes.com/m/twister,1071167-twister,1071167-twister
2000-12-22,cast_away,cast_away,cast_away,cast_away
2006-11-16,happy_feet,happy_feet,happy_feet,happy_feet
2004-07-23,the_bourne_supremacy,https://www.rottentomatoes.com/m/the_bourne_supremacy,bourne_supremacy,bourne_supremacy
1997-07-25,air_force_one,air_force_one,air_force_one,air_force_one
2001-12-07,oceans_eleven,oceans_eleven,oceans_eleven,oceans_eleven
2011-08-31,the_three_musketeers,https://www.rottentomatoes.com/m/the_three_musketeers,the_three_musketeers_2011,the_three_musketeers_2011
2012-09-20,hotel_transylvania,hotel_transylvania,hotel_transylvania,hotel_transylvania
2007-11-20,enchanted,enchanted,enchanted,enchanted
2012-02-09,safe_house,safe_house,safe_house,safe_house
2000-10-07,102_dalmatians,102_dalmatians,102_dalmatians,102_dalmatians
2011-11-02,tower_heist,tower_heist,tower_heist,tower_heist
2006-12-08,the_holiday,the_holiday,the_holiday,the_holiday
1998-11-20,enemy_of_the_state,enemy_of_the_state,enemy_of_the_state,enemy_of_the_state
2009-12-23,its_complicated,https://www.rottentomatoes.com/m/its_complicated,1208806-its_complicated,1208806-its_complicated
2007-06-07,oceans_thirteen,oceans_thirteen,oceans_thirteen,oceans_thirteen
2006-09-29,open_season,open_season,open_season,open_season
2014-03-14,divergent,divergent,divergent,divergent
2001-03-13,enemy_at_the_gates,enemy_at_the_gates,enemy_at_the_gates,enemy_at_the_gates
2003-09-26,the_rundown,the_rundown,the_rundown,the_rundown
1993-06-18,last_action_hero,last_action_hero,last_action_hero,last_action_hero
2005-12-06,memoirs_of_a_geisha,memoirs_of_a_geisha,memoirs_of_a_geisha,memoirs_of_a_geisha
2006-06-03,the_fast_and_the_furious_tokyo_drift,https://www.rottentomatoes.com/m/the_fast_and_the_furious_tokyo_drift,fast_and_the_furious_tokyo_drift,fast_and_the_furious_tokyo_drift
2011-02-22,arthur_christmas,arthur_christmas,arthur_christmas,arthur_christmas
1998-11-12,meet_joe_black,meet_joe_black,meet_joe_black,meet_joe_black
2002-02-06,collateral_damage,https://www.rottentomatoes.com/m/collateral_damage,1110242-collateral_damage,1110242-collateral_damage
1979-12-20,all_that_jazz,all_that_jazz,all_that_jazz,all_that_jazz
2012-03-15,mirror_mirror,mirror_mirror,mirror_mirror,mirror_mirror
2010-07-27,scott_pilgrim_vs_the_world,scott_pilgrim_vs_the_world,scott_pilgrim_vs_the_world,scott_pilgrim_vs_the_world
2003-03-28,the_core,https://www.rottentomatoes.com/m/the_core,core,core
2000-07-27,nutty_professor_ii_the_klumps,nutty_professor_ii_the_klumps,nutty_professor_ii_the_klumps,nutty_professor_ii_the_klumps
2002-06-14,scooby_doo,scooby_doo,scooby_doo,scooby_doo
2012-09-07,dredd,dredd,dredd,dredd
2006-06-22,click,click,click,click
1982-11-12,creepshow,creepshow,creepshow,creepshow
2010-07-30,cats__dogs_2__the_revenge_of_kitty_galore,https://www.rottentomatoes.com/m/cats__dogs_2__the_revenge_of_kitty_galore,cats_and_dogs_the_revenge_of_kitty_galore,cats_and_dogs_the_revenge_of_kitty_galore
2008-02-10,jumper,jumper,jumper,jumper
2008-07-11,hellboy_ii_the_golden_army,https://www.rottentomatoes.com/m/hellboy_ii_the_golden_army,hellboy_2_the_golden_army,hellboy_2_the_golden_army
2007-03-02,zodiac,zodiac,zodiac,zodiac
2000-11-17,the_6th_day,the_6th_day,the_6th_day,the_6th_day
2003-05-23,bruce_almighty,bruce_almighty,bruce_almighty,bruce_almighty
2010-08-03,the_expendables,the_expendables,the_expendables,the_expendables
1996-05-22,mission_impossible,mission_impossible,mission_impossible,mission_impossible
2012-03-12,the_hunger_games,the_hunger_games,the_hunger_games,the_hunger_games
2011-05-25,the_hangover_part_ii,the_hangover_part_ii,the_hangover_part_ii,the_hangover_part_ii
1992-06-19,batman_returns,batman_returns,batman_returns,batman_returns
2006-04-22,over_the_hedge,over_the_hedge,over_the_hedge,over_the_hedge
2002-06-21,lilo__stitch,https://www.rottentomatoes.com/m/lilo__stitch,lilo_and_stitch,lilo_and_stitch
2006-12-15,charlottes_web,charlottes_web,charlottes_web,charlottes_web
1998-05-08,deep_impact,deep_impact,deep_impact,deep_impact
2013-07-18,red_2,red_2,red_2,red_2
2005-05-19,the_longest_yard,the_longest_yard,the_longest_yard,the_longest_yard
2011-12-14,alvin_and_the_chipmunks_chipwrecked,alvin_and_the_chipmunks_chipwrecked,alvin_and_the_chipmunks_chipwrecked,alvin_and_the_chipmunks_chipwrecked
2013-07-11,grown_ups_2,grown_ups_2,grown_ups_2,grown_ups_2
2008-06-19,get_smart,get_smart,get_smart,get_smart
2003-12-12,somethings_gotta_give,somethings_gotta_give,somethings_gotta_give,somethings_gotta_give
2010-02-18,shutter_island,https://www.rottentomatoes.com/m/shutter_island,1198124-shutter_island,1198124-shutter_island
2008-11-26,four_christmases,four_christmases,four_christmases,four_christmases
2005-03-10,robots,robots,robots,robots
1997-06-27,faceoff,faceoff,faceoff,faceoff
2008-12-24,bedtime_stories,bedtime_stories,bedtime_stories,bedtime_stories
2002-07-12,road_to_perdition,road_to_perdition,road_to_perdition,road_to_perdition
2011-02-10,just_go_with_it,just_go_with_it,just_go_with_it,just_go_with_it
1997-06-01,con_air,con_air,con_air,con_air
2008-09-25,eagle_eye,eagle_eye,eagle_eye,eagle_eye
2003-12-24,cold_mountain,cold_mountain,cold_mountain,cold_mountain
2010-01-14,the_book_of_eli,the_book_of_eli,the_book_of_eli,the_book_of_eli
1997-11-26,flubber,flubber,flubber,flubber
1999-07-23,the_haunting,https://www.rottentomatoes.com/m/the_haunting,1090789-haunting,1090789-haunting
1996-11-15,space_jam,space_jam,space_jam,space_jam
2006-01-18,the_pink_panther,the_pink_panther,the_pink_panther,the_pink_panther
2008-12-10,the_day_the_earth_stood_still,https://www.rottentomatoes.com/m/the_day_the_earth_stood_still,day_the_earth_stood_still,day_the_earth_stood_still
1997-08-07,conspiracy_theory,conspiracy_theory,conspiracy_theory,conspiracy_theory
2014-10-15,fury,https://www.rottentomatoes.com/m/fury,fury_2015,fury_2015
1998-06-12,six_days_seven_nights,six_days_seven_nights,six_days_seven_nights,six_days_seven_nights
2010-12-11,yogi_bear,yogi_bear,yogi_bear,yogi_bear
2002-05-24,spirit_stallion_of_the_cimarron,spirit_stallion_of_the_cimarron,spirit_stallion_of_the_cimarron,spirit_stallion_of_the_cimarron
2011-07-06,zookeeper,zookeeper,zookeeper,zookeeper
1998-04-03,lost_in_space,lost_in_space,lost_in_space,lost_in_space
2004-07-30,the_manchurian_candidate,https://www.rottentomatoes.com/m/the_manchurian_candidate,manchurian_candidate,manchurian_candidate
1998-04-22,dj_vu,https://www.rottentomatoes.com/m/dj_vu,1091165-deja_vu,1091165-deja_vu
2015-09-21,hotel_transylvania_2,hotel_transylvania_2,hotel_transylvania_2,hotel_transylvania_2
1999-12-17,fantasia_2000,fantasia_2000,fantasia_2000,fantasia_2000
2002-03-04,the_time_machine,https://www.rottentomatoes.com/m/the_time_machine,1112951-time_machine,1112951-time_machine
1998-12-25,mighty_joe_young,https://www.rottentomatoes.com/m/mighty_joe_young,1084582-mighty_joe_young,1084582-mighty_joe_young
2001-06-07,swordfish,swordfish,swordfish,swordfish
2005-10-24,the_legend_of_zorro,https://www.rottentomatoes.com/m/the_legend_of_zorro,legend_of_zorro,legend_of_zorro
1998-10-02,what_dreams_may_come,what_dreams_may_come,what_dreams_may_come,what_dreams_may_come
2000-11-10,little_nicky,little_nicky,little_nicky,little_nicky
2005-08-26,the_brothers_grimm,https://www.rottentomatoes.com/m/the_brothers_grimm,brothers_grimm,brothers_grimm
1996-12-12,mars_attacks,mars_attacks,mars_attacks,mars_attacks
1997-09-06,the_edge,https://www.rottentomatoes.com/m/the_edge,edge,edge
2009-09-24,surrogates,https://www.rottentomatoes.com/m/surrogates,10009598-surrogates,10009598-surrogates
2000-12-24,thirteen_days,thirteen_days,thirteen_days,thirteen_days
1996-12-06,daylight,daylight,daylight,daylight
2013-12-18,walking_with_dinosaurs,https://www.rottentomatoes.com/m/walking_with_dinosaurs,walking_with_dinosaurs_3d,walking_with_dinosaurs_3d
2000-05-10,battlefield_earth,battlefield_earth,battlefield_earth,battlefield_earth
2003-11-14,looney_tunes_back_in_action,looney_tunes_back_in_action,looney_tunes_back_in_action,looney_tunes_back_in_action
2009-12-03,nine,https://www.rottentomatoes.com/m/nine,nine_2009,nine_2009
2003-11-26,timeline,timeline,timeline,timeline
1997-12-25,the_postman,the_postman,the_postman,the_postman
1998-11-25,babe_pig_in_the_city,babe_pig_in_the_city,babe_pig_in_the_city,babe_pig_in_the_city
2015-10-21,the_last_witch_hunter,the_last_witch_hunter,the_last_witch_hunter,the_last_witch_hunter
2000-11-10,red_planet,red_planet,red_planet,red_planet
2006-12-13,arthur_and_the_invisibles,arthur_and_the_invisibles,arthur_and_the_invisibles,arthur_and_the_invisibles
2009-10-17,oceans,oceans,oceans,oceans
2005-05-15,a_sound_of_thunder,a_sound_of_thunder,a_sound_of_thunder,a_sound_of_thunder
2014-02-18,pompeii,https://www.rottentomatoes.com/m/pompeii,pompeii_2013,pompeii_2013
2001-12-11,a_beautiful_mind,a_beautiful_mind,a_beautiful_mind,a_beautiful_mind
1994-06-23,the_lion_king,the_lion_king,the_lion_king,the_lion_king
2012-01-19,journey_2_the_mysterious_island,journey_2_the_mysterious_island,journey_2_the_mysterious_island,journey_2_the_mysterious_island
